id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
12325302,10000.0,10000.0,10000.0, 36 months,16.59,354.5,D,D1,pharmacy,8 years,RENT,35000.0,Source Verified,Feb-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12325302,  Borrower added on 02/27/14 > for buy a car<br><br> Borrower added on 02/27/14 > I want buy a car<br>,major_purchase,Major purchase,088xx,NJ,10.01,2.0,Aug-1996,670.0,674.0,1.0,9.0,80.0,16.0,3.0,3805.0,25.2,27.0,w,0.0,0.0,10660.9372525493,10660.94,10000.0,660.94,0.0,0.0,0.0,Aug-2014,9242.94,,Jun-2018,654.0,650.0,0.0,,1.0,Individual,,,,0.0,63.0,3805.0,,,,,,,,,,,,15100.0,,,,8.0,254.0,1002.0,66.6,0.0,0.0,115.0,210.0,4.0,4.0,0.0,6.0,13.0,6.0,9.0,0.0,5.0,10.0,5.0,10.0,1.0,16.0,26.0,10.0,16.0,0.0,0.0,0.0,2.0,92.0,40.0,3.0,0.0,15100.0,3805.0,3000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60395200,16000.0,16000.0,15950.0, 60 months,19.19,416.73,E,E3,machinist,10+ years,OWN,51000.0,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60395200,,debt_consolidation,Debt consolidation,243xx,VA,14.82,0.0,Jul-2003,690.0,694.0,0.0,38.0,,11.0,0.0,9057.0,52.1,33.0,f,0.0,0.0,19480.0134371257,19419.14,16000.0,3480.01,0.0,0.0,0.0,Jan-2017,136.71,,Mar-2019,734.0,730.0,0.0,38.0,1.0,Individual,,,,0.0,0.0,29338.0,,,,,,,,,,,,17400.0,,,,8.0,2934.0,4960.0,42.3,0.0,0.0,111.0,146.0,3.0,3.0,6.0,22.0,38.0,7.0,38.0,5.0,2.0,5.0,6.0,13.0,4.0,10.0,22.0,5.0,11.0,0.0,0.0,0.0,5.0,78.8,20.0,0.0,0.0,38020.0,29338.0,8600.0,20620.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3605453,9500.0,9500.0,9500.0, 36 months,15.8,333.06,C,C3,CBCInnovis,8 years,RENT,69700.0,Not Verified,Mar-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3605453,,credit_card,Streamlining my finances,430xx,OH,24.32,0.0,Jun-1996,685.0,689.0,2.0,45.0,,14.0,0.0,25937.0,50.1,32.0,f,0.0,0.0,10988.3639446116,10988.36,9500.0,1488.36,0.0,0.0,0.0,May-2014,6661.89,,Jan-2019,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,56314.0,,,,,,,,,,,,51800.0,,,,5.0,4332.0,11455.0,49.1,0.0,0.0,131.0,203.0,5.0,3.0,4.0,5.0,,3.0,,1.0,4.0,10.0,4.0,8.0,9.0,12.0,18.0,10.0,14.0,0.0,0.0,0.0,4.0,87.0,50.0,0.0,0.0,82673.0,56314.0,22500.0,11544.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
51006753,12000.0,12000.0,12000.0, 36 months,11.53,395.89,B,B5,Project Manager,10+ years,RENT,88000.0,Not Verified,Jun-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51006753,,debt_consolidation,Debt consolidation,900xx,CA,17.87,0.0,Jan-1999,670.0,674.0,0.0,,,18.0,0.0,16600.0,53.9,28.0,f,0.0,0.0,5138.88,5138.88,3850.18,1288.7,0.0,0.0,0.0,Jul-2016,395.89,,Oct-2018,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,100088.0,,,,,,,,,,,,30800.0,,,,6.0,5560.0,0.0,101.0,0.0,0.0,196.0,98.0,6.0,6.0,0.0,23.0,,10.0,,0.0,1.0,4.0,1.0,2.0,18.0,6.0,10.0,4.0,18.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,123388.0,100088.0,10000.0,92588.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
116831438,8000.0,8000.0,8000.0, 36 months,9.93,257.88,B,B2,Entertainment Server ,7 years,RENT,55000.0,Source Verified,Sep-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=116831438,,credit_card,Credit card refinancing,891xx,NV,16.43,0.0,Aug-2006,685.0,689.0,0.0,,,9.0,0.0,26000.0,83.3,12.0,w,0.0,0.0,8623.4144162381,8623.41,8000.0,623.41,0.0,0.0,0.0,Jul-2018,6284.83,,Jan-2019,509.0,505.0,0.0,,1.0,Individual,,,,0.0,0.0,26000.0,0.0,0.0,0.0,0.0,78.0,0.0,,1.0,3.0,6880.0,83.0,31200.0,0.0,0.0,0.0,3.0,2889.0,3375.0,88.3,0.0,0.0,108.0,133.0,12.0,12.0,0.0,20.0,,,,0.0,6.0,8.0,7.0,7.0,2.0,9.0,10.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,85.7,0.0,0.0,31200.0,26000.0,28800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
48040249,20700.0,20700.0,20700.0, 36 months,12.69,694.38,C,C2,licensed banker,4 years,RENT,45000.0,Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48040249,,credit_card,Credit card refinancing,338xx,FL,26.88,0.0,Aug-2003,665.0,669.0,0.0,75.0,,25.0,0.0,24148.0,52.7,37.0,f,0.0,0.0,24968.4026986109,24968.4,20700.0,4268.4,0.0,0.0,0.0,May-2018,694.29,,May-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,33811.0,,,,,,,,,,,,45800.0,,,,7.0,1780.0,7252.0,76.9,0.0,0.0,121.0,141.0,10.0,10.0,0.0,10.0,,13.0,,0.0,10.0,10.0,13.0,18.0,6.0,24.0,31.0,10.0,25.0,0.0,0.0,0.0,2.0,97.3,83.3,0.0,0.0,69958.0,33811.0,31400.0,24158.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72753704,8900.0,8900.0,8900.0, 36 months,11.99,295.57,C,C1,Cashier ,1 year,RENT,20000.0,Source Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72753704,,medical,Medical expenses,463xx,IN,13.93,0.0,Oct-2004,705.0,709.0,0.0,42.0,,12.0,0.0,3383.0,22.0,31.0,w,0.0,0.0,10634.3682429804,10634.37,8900.0,1734.37,0.0,0.0,0.0,Mar-2019,295.35,,Feb-2019,724.0,720.0,0.0,42.0,1.0,Individual,,,,0.0,500.0,9293.0,2.0,1.0,0.0,0.0,69.0,5910.0,70.0,3.0,6.0,850.0,39.0,15400.0,0.0,0.0,2.0,6.0,774.0,7278.0,31.3,0.0,0.0,136.0,122.0,1.0,1.0,0.0,1.0,,10.0,45.0,2.0,5.0,6.0,5.0,6.0,6.0,11.0,25.0,6.0,12.0,0.0,0.0,0.0,3.0,90.3,20.0,0.0,0.0,23897.0,9293.0,10600.0,8497.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
48171859,15000.0,15000.0,15000.0, 60 months,9.17,312.62,B,B2,Teacher,6 years,MORTGAGE,42308.88,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48171859,,debt_consolidation,Debt consolidation,294xx,SC,13.9,0.0,Oct-1996,710.0,714.0,0.0,36.0,,9.0,0.0,3720.0,38.0,23.0,w,0.0,0.0,18048.7477921826,18048.75,15000.0,3048.75,0.0,0.0,0.0,Apr-2018,7427.31,,Dec-2018,694.0,690.0,0.0,38.0,1.0,Individual,,,,0.0,0.0,226134.0,,,,,,,,,,,,9800.0,,,,3.0,25126.0,261.0,89.6,0.0,0.0,223.0,173.0,11.0,11.0,2.0,37.0,,8.0,36.0,2.0,1.0,3.0,1.0,3.0,13.0,4.0,8.0,3.0,9.0,0.0,0.0,0.0,1.0,85.7,100.0,0.0,0.0,264661.0,80344.0,2500.0,75211.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
91457192,14000.0,14000.0,14000.0, 36 months,24.74,554.72,E,E3,Analysis ,10+ years,OWN,42240.0,Verified,Oct-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91457192,,other,Other,782xx,TX,4.83,0.0,Aug-2007,675.0,679.0,0.0,24.0,,5.0,0.0,1579.0,21.3,7.0,w,0.0,0.0,6757.68,6757.68,3241.77,2840.91,0.0,675.0,121.5,Sep-2017,554.72,,Mar-2019,569.0,565.0,0.0,24.0,1.0,Individual,,,,0.0,0.0,12280.0,0.0,2.0,0.0,0.0,110.0,10701.0,145.0,0.0,1.0,1502.0,83.0,7400.0,1.0,0.0,0.0,1.0,3070.0,5821.0,21.3,0.0,0.0,110.0,67.0,18.0,18.0,0.0,34.0,,14.0,,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,14800.0,12280.0,7400.0,7400.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Mar-2019,ACTIVE,Mar-2019,5353.0,45.0,16.0
74701450,20000.0,20000.0,20000.0, 36 months,5.32,602.3,A,A1,Mailhandler,10+ years,MORTGAGE,80000.0,Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74701450,,debt_consolidation,Debt consolidation,657xx,MO,1.56,0.0,May-1993,820.0,824.0,1.0,,,12.0,0.0,4801.0,4.7,45.0,f,0.0,0.0,20649.680000043,20649.68,20000.0,649.68,0.0,0.0,0.0,Nov-2016,13945.4,,Mar-2017,809.0,805.0,0.0,,1.0,Individual,,,,0.0,0.0,99197.0,1.0,0.0,0.0,0.0,93.0,0.0,,2.0,4.0,4662.0,5.0,101900.0,1.0,0.0,1.0,4.0,8266.0,93799.0,4.9,0.0,0.0,117.0,274.0,3.0,3.0,4.0,3.0,,1.0,,0.0,2.0,2.0,9.0,24.0,3.0,11.0,36.0,2.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,214617.0,4801.0,98600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
51105285,22000.0,22000.0,22000.0, 60 months,12.69,497.09,C,C2,drill foreman,10+ years,MORTGAGE,90000.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51105285,,credit_card,Credit card refinancing,226xx,VA,10.07,0.0,Jan-2001,695.0,699.0,0.0,,,14.0,0.0,29456.0,40.4,27.0,w,0.0,0.0,26572.9260314331,26572.93,22000.0,4572.93,0.0,0.0,0.0,Apr-2017,16056.49,,Mar-2019,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,280128.0,,,,,,,,,,,,72900.0,,,,4.0,20009.0,30203.0,49.3,0.0,0.0,60.0,172.0,1.0,1.0,3.0,1.0,,0.0,,0.0,4.0,5.0,10.0,18.0,2.0,12.0,22.0,5.0,14.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,346273.0,31877.0,59600.0,3945.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
49884286,27000.0,27000.0,27000.0, 36 months,6.89,832.33,A,A3,Staff Assistant,10+ years,RENT,69000.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=49884286,,credit_card,Credit card refinancing,070xx,NJ,21.86,0.0,Dec-1989,745.0,749.0,0.0,,,11.0,0.0,30021.0,50.0,22.0,w,0.0,0.0,29959.3187730992,29959.32,27000.0,2959.32,0.0,0.0,0.0,Jun-2018,832.11,,Mar-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,33779.0,,,,,,,,,,,,60000.0,,,,4.0,3071.0,23643.0,55.4,0.0,0.0,110.0,171.0,17.0,17.0,0.0,28.0,,17.0,,0.0,4.0,6.0,6.0,11.0,5.0,9.0,16.0,6.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,81080.0,33779.0,53000.0,16000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
44683686,4175.0,4175.0,4175.0, 36 months,25.8,167.77,G,G1,Customer Servive,2 years,RENT,17000.0,Verified,Apr-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44683686,,small_business,Business,275xx,NC,21.19,5.0,Jul-2001,685.0,689.0,1.0,9.0,,6.0,0.0,189.0,37.8,16.0,f,0.0,0.0,1832.1,1832.1,860.04,849.32,0.0,122.74,22.0932000015,Feb-2016,167.77,,Oct-2017,639.0,635.0,0.0,15.0,1.0,Individual,,,,0.0,79.0,31746.0,,,,,,,,,,,,500.0,,,,0.0,5291.0,311.0,37.8,0.0,0.0,164.0,139.0,47.0,28.0,0.0,113.0,34.0,4.0,9.0,7.0,1.0,1.0,1.0,2.0,10.0,1.0,6.0,1.0,6.0,0.0,0.0,4.0,0.0,31.2,0.0,0.0,0.0,30051.0,31746.0,500.0,29551.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1203174,25000.0,25000.0,24950.0, 36 months,15.81,876.59,C,C4,plaza medical center of fort worth,2 years,MORTGAGE,100000.0,Verified,Apr-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1203174,,small_business,business loan,760xx,TX,16.84,0.0,Nov-2006,695.0,699.0,1.0,,,9.0,0.0,8605.0,27.8,26.0,f,0.0,0.0,29139.517848313903,29081.24,25000.0,4139.52,0.0,0.0,0.0,Jul-2013,16887.74,,May-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,11.0,,11939.0,20.9,0.0,0.0,,,,,2.0,18.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,60360.0,15100.0,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32038491,15000.0,15000.0,15000.0, 36 months,9.17,478.19,B,B1,,,OWN,45000.0,Verified,Oct-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32038491,,debt_consolidation,Debt consolidation,786xx,TX,18.21,0.0,May-1981,675.0,679.0,0.0,62.0,,10.0,0.0,17033.0,51.6,43.0,f,0.0,0.0,1426.93,1426.93,1099.05,327.88,0.0,0.0,0.0,Feb-2015,478.19,,Jan-2015,699.0,695.0,0.0,62.0,1.0,Individual,,,,0.0,1034.0,22762.0,,,,,,,,,,,,33000.0,,,,7.0,2845.0,14967.0,53.2,0.0,0.0,163.0,401.0,2.0,2.0,1.0,2.0,62.0,4.0,62.0,1.0,4.0,4.0,6.0,15.0,17.0,9.0,25.0,4.0,10.0,0.0,0.0,0.0,3.0,95.3,16.7,0.0,0.0,39548.0,22762.0,32000.0,6548.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60605937,3600.0,3600.0,3575.0, 36 months,22.99,139.34,F,F2,Processor,7 years,RENT,30000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60605937,,debt_consolidation,Debt consolidation,871xx,NM,9.08,0.0,Feb-2003,680.0,684.0,0.0,,,5.0,0.0,3400.0,77.3,6.0,f,0.0,0.0,5037.5234128318,5002.54,3600.0,1437.52,0.0,0.0,0.0,Oct-2018,139.16,,Oct-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,4538.0,,,,,,,,,,,,4400.0,,,,5.0,908.0,121.0,95.7,0.0,0.0,14.0,151.0,14.0,2.0,0.0,14.0,,14.0,,0.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,5600.0,4538.0,2800.0,1200.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63486867,21000.0,21000.0,21000.0, 36 months,7.89,657.0,A,A5,Occupational Therapist,10+ years,MORTGAGE,50894.2,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63486867,,debt_consolidation,Debt consolidation,334xx,FL,15.26,0.0,Mar-2003,710.0,714.0,0.0,,,10.0,0.0,14908.0,37.4,17.0,w,0.0,0.0,22818.443557946,22818.44,21000.0,1818.44,0.0,0.0,0.0,Mar-2017,12958.84,,Oct-2018,739.0,735.0,0.0,,1.0,Individual,,,,0.0,2419.0,230758.0,,,,,,,,,,,,39900.0,,,,4.0,25640.0,14814.0,48.7,0.0,0.0,123.0,151.0,5.0,5.0,3.0,21.0,,,,0.0,3.0,5.0,4.0,5.0,4.0,8.0,10.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,291754.0,15873.0,28900.0,14339.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12275156,26925.0,26925.0,26925.0, 60 months,22.45,750.55,E,E5,Support Manager,< 1 year,RENT,75000.0,Source Verified,Feb-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12275156,,credit_card,Credit card refinancing,328xx,FL,18.62,1.0,Oct-2002,660.0,664.0,3.0,17.0,,10.0,0.0,17151.0,70.6,23.0,w,0.0,0.0,31030.74,31030.74,13989.93,15281.52,0.0,1759.29,316.6722,Jun-2017,750.55,,Mar-2019,499.0,0.0,0.0,17.0,1.0,Individual,,,,0.0,0.0,23751.0,,,,,,,,,,,,24300.0,,,,5.0,2375.0,600.0,95.6,0.0,0.0,91.0,136.0,3.0,3.0,5.0,4.0,44.0,3.0,35.0,3.0,5.0,8.0,5.0,9.0,2.0,9.0,16.0,8.0,10.0,0.0,0.0,1.0,3.0,82.6,100.0,0.0,0.0,46966.0,23751.0,13700.0,22666.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
75203924,26450.0,26450.0,26450.0, 36 months,9.75,850.37,B,B3,owner/manager,< 1 year,RENT,52928.0,Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75203924,,other,Other,946xx,CA,4.6,1.0,Feb-2003,760.0,764.0,0.0,19.0,,19.0,0.0,3011.0,5.5,41.0,w,0.0,0.0,30584.501001977,30584.5,26450.0,4134.5,0.0,0.0,0.0,Mar-2019,850.2,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,22078.0,1.0,6.0,0.0,0.0,53.0,19067.0,77.0,1.0,5.0,2367.0,28.0,55100.0,0.0,3.0,1.0,5.0,1227.0,46089.0,6.1,0.0,0.0,157.0,137.0,6.0,6.0,1.0,6.0,,11.0,19.0,0.0,3.0,3.0,8.0,12.0,18.0,13.0,22.0,3.0,19.0,0.0,0.0,0.0,1.0,95.1,0.0,0.0,0.0,79910.0,22078.0,49100.0,24810.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
7063786,10500.0,10500.0,10500.0, 36 months,10.99,343.71,B,B2,Lead Certified Pharmacy Technician,10+ years,MORTGAGE,33000.0,Source Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7063786,  Borrower added on 09/25/13 > Debt consdation<br><br> Borrower added on 09/25/13 > Debt consolidation<br>,debt_consolidation,debt consoliation,347xx,FL,13.2,2.0,Oct-1987,680.0,684.0,1.0,6.0,,6.0,0.0,9939.0,52.3,18.0,f,0.0,0.0,12373.4245939757,12373.42,10500.0,1873.42,0.0,0.0,0.0,Oct-2016,343.57,,Jun-2018,719.0,715.0,0.0,27.0,1.0,Individual,,,,0.0,0.0,100050.0,,,,,,,,,,,,19000.0,,,,1.0,16675.0,6805.0,58.3,0.0,0.0,166.0,316.0,14.0,14.0,2.0,14.0,13.0,5.0,6.0,0.0,3.0,5.0,3.0,9.0,2.0,5.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,83.0,66.7,0.0,0.0,131000.0,9939.0,16300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
5792423,13000.0,13000.0,13000.0, 36 months,10.16,420.46,B,B1,GaN,5 years,OWN,68000.0,Verified,Jun-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5792423,  Borrower added on 06/14/13 > get rid of high interest credit cards<br>,debt_consolidation,ccpay off,765xx,TX,19.27,0.0,Dec-1987,715.0,719.0,0.0,,,8.0,0.0,13893.0,64.9,20.0,f,0.0,0.0,15136.1687913423,15136.17,13000.0,2136.17,0.0,0.0,0.0,Jun-2016,420.06,,Jun-2016,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,40068.0,,,,,,,,,,,,21400.0,,,,1.0,5009.0,4927.0,71.2,0.0,0.0,145.0,310.0,7.0,7.0,0.0,73.0,,7.0,,0.0,3.0,6.0,3.0,4.0,8.0,7.0,12.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,62417.0,40068.0,17100.0,41017.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1068812,17500.0,17500.0,17500.0, 60 months,18.64,450.51,E,E1,sacred heart medical center riverbend,4 years,RENT,35000.0,Verified,Jan-2012,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1068812,  Borrower added on 12/14/11 > refi credit cards<br> Borrower added on 12/15/11 > refi credit cards<br><br>  Borrower added on 12/15/11 > This loan will allow me to payoff my debt faster.  I always pay my bills on time and apply extra.  Being debt free is my goal. My job is very secure. <br>,credit_card,Credit Card Loan,974xx,OR,19.78,0.0,Mar-2000,700.0,704.0,0.0,,,7.0,0.0,20237.0,96.4,11.0,f,0.0,0.0,2703.06,2703.06,1113.28,1586.66,0.0,3.12,0.0,Jul-2012,450.51,,Mar-2019,649.0,645.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53402360,5000.0,5000.0,5000.0, 36 months,8.18,157.1,B,B1,Maintenance Mechanic,1 year,MORTGAGE,40000.0,Not Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53402360,,debt_consolidation,Debt consolidation,543xx,WI,7.65,0.0,Aug-1993,785.0,789.0,0.0,,,4.0,0.0,3238.0,21.7,11.0,f,0.0,0.0,5121.49,5121.49,5000.0,121.49,0.0,0.0,0.0,Sep-2015,4811.83,,Jul-2016,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,145857.0,,,,,,,,,,,,14900.0,,,,4.0,36464.0,3462.0,48.3,0.0,0.0,133.0,262.0,1.0,1.0,1.0,1.0,,14.0,,0.0,1.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,163502.0,5687.0,6700.0,6565.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
79543149,6000.0,6000.0,6000.0, 36 months,14.46,206.41,C,C4,Bulk Account Manager,10+ years,MORTGAGE,72000.0,Source Verified,May-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79543149,,vacation,Vacation,370xx,TN,8.47,1.0,Jul-2006,690.0,694.0,0.0,11.0,,8.0,0.0,3669.0,23.7,23.0,w,0.0,0.0,6149.46,6149.46,6000.0,149.46,0.0,0.0,0.0,Jul-2016,5952.69,,Jul-2016,709.0,705.0,0.0,,1.0,Individual,,,,0.0,346.0,153668.0,0.0,1.0,0.0,0.0,40.0,11633.0,50.0,0.0,5.0,0.0,40.0,15500.0,0.0,0.0,1.0,5.0,19209.0,1000.0,0.0,0.0,0.0,118.0,94.0,15.0,15.0,1.0,24.0,11.0,8.0,11.0,0.0,0.0,4.0,1.0,2.0,13.0,6.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,95.7,0.0,0.0,0.0,189633.0,15302.0,1000.0,23161.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60762024,12000.0,12000.0,12000.0, 60 months,16.55,295.34,D,D2,ER Technician,10+ years,RENT,65000.0,Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60762024,,debt_consolidation,Debt consolidation,950xx,CA,15.2,0.0,Oct-2007,670.0,674.0,0.0,,,4.0,0.0,3104.0,100.1,14.0,w,0.0,0.0,14546.4597313284,14546.46,12000.0,2546.46,0.0,0.0,0.0,Jul-2017,1159.85,,Sep-2017,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,15855.0,,,,,,,,,,,,3100.0,,,,1.0,3964.0,12.0,99.1,0.0,0.0,75.0,95.0,33.0,3.0,0.0,78.0,,,,0.0,1.0,3.0,1.0,4.0,5.0,3.0,9.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,16100.0,15855.0,1400.0,13000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
